"gutenberg_id" "text"
"6976" 1608 "which the hand is capable of committing a crime without the head knowing"
"6977" 1608 "anything about it. In the midst of it all I endured a martyrdom. The"
"6978" 1608 "not disdainful calm, the not contemptuous dignity with which Marguerite"
"6979" 1608 "responded to all my attacks, and which raised her above me in my own"
"6980" 1608 "eyes, enraged me still more against her."
"6981" 1608 ""
"6982" 1608 "One evening Olympe had gone somewhere or other, and had met Marguerite,"
"6983" 1608 "who for once had not spared the foolish creature, so that she had had to"
"6984" 1608 "retire in confusion. Olympe returned in a fury, and Marguerite fainted"
"6985" 1608 "and had to be carried out. Olympe related to me what had happened,"
"6986" 1608 "declared that Marguerite, seeing her alone, had revenged herself upon"
"6987" 1608 "her because she was my mistress, and that I must write and tell her to"
"6988" 1608 "respect the woman whom I loved, whether I was present or absent."
"6989" 1608 ""
"6990" 1608 "I need not tell you that I consented, and that I put into the letter"
"6991" 1608 "which I sent to her address the same day, everything bitter, shameful,"
"6992" 1608 "and cruel that I could think of."
"6993" 1608 ""
"6994" 1608 "This time the blow was more than the unhappy creature could endure"
"6995" 1608 "without replying. I felt sure that an answer would come, and I resolved"
"6996" 1608 "not to go out all day. About two there was a ring, and Prudence entered."
"6997" 1608 ""
"6998" 1608 "I tried to assume an indifferent air as I asked her what had brought"
"6999" 1608 "her; but that day Mme. Duvernoy was not in a laughing humour, and in a"
"7000" 1608 "really moved voice she said to me that since my return, that is to say"
"7001" 1608 "for about three weeks, I had left no occasion untried which could give"
"7002" 1608 "pain to Marguerite, that she was completely upset by it, and that the"
"7003" 1608 "scene of last night and my angry letter of the morning had forced her to"
"7004" 1608 "take to her bed. In short, without making any reproach, Marguerite"
"7005" 1608 "sent to ask me for a little pity, since she had no longer the moral or"
"7006" 1608 "physical strength to endure what I was making her suffer."
"7007" 1608 ""
"7008" 1608 "“That Mlle. Gautier,” I said to Prudence, “should turn me out of her own"
"7009" 1608 "house is quite reasonable, but that she should insult the woman whom I"
"7010" 1608 "love, under the pretence that this woman is my mistress, is a thing I"
"7011" 1608 "will never permit.”"
"7012" 1608 ""
"7013" 1608 "“My friend,” said Prudence, “you are under the influence of a woman who"
"7014" 1608 "has neither heart nor sense; you are in love with her, it is true, but"
"7015" 1608 "that is not a reason for torturing a woman who can not defend herself.”"
"7016" 1608 ""
"7017" 1608 "“Let Mlle. Gautier send me her Comte de N. and the sides will be equal.”"
"7018" 1608 ""
"7019" 1608 "“You know very well that she will not do that. So, my dear Armand, let"
"7020" 1608 "her alone. If you saw her you would be ashamed of the way in which you"
"7021" 1608 "are treating her. She is white, she coughs--she won’t last long now.”"
"7022" 1608 ""
"7023" 1608 "And Prudence held out her hand to me, adding:"
"7024" 1608 ""
"7025" 1608 "“Come and see her; it will make her very happy.”"
"7026" 1608 ""
"7027" 1608 "“I have no desire to meet M. de N.”"
"7028" 1608 ""
"7029" 1608 "“M. de N. is never there. She can not endure him.”"
"7030" 1608 ""
"7031" 1608 "“If Marguerite wishes to see me, she knows where I live; let her come to"
"7032" 1608 "see me, but, for my part, I will never put foot in the Rue d’Antin.”"
"7033" 1608 ""
"7034" 1608 "“Will you receive her well?”"
"7035" 1608 ""
"7036" 1608 "“Certainly.”"
"7037" 1608 ""
"7038" 1608 "“Well, I am sure that she will come.”"
"7039" 1608 ""
"7040" 1608 "“Let her come.”"
"7041" 1608 ""
"7042" 1608 "“Shall you be out to-day?”"
"7043" 1608 ""
"7044" 1608 "“I shall be at home all the evening.”"
"7045" 1608 ""
"7046" 1608 "“I will tell her.”"
"7047" 1608 ""
"7048" 1608 "And Prudence left me."
"7049" 1608 ""
"7050" 1608 "I did not even write to tell Olympe not to expect me. I never troubled"
"7051" 1608 "much about her, scarcely going to see her one night a week. She consoled"
"7052" 1608 "herself, I believe, with an actor from some theatre or other."
"7053" 1608 ""
"7054" 1608 "I went out for dinner and came back almost immediately. I had a fire lit"
"7055" 1608 "in my room and I told Joseph he could go out."
"7056" 1608 ""
"7057" 1608 "I can give you no idea of the different impressions which agitated me"
"7058" 1608 "during the hour in which I waited; but when, toward nine o’clock, I"
"7059" 1608 "heard a ring, they thronged together into one such emotion, that, as I"
"7060" 1608 "opened the door, I was obliged to lean against the wall to keep myself"
"7061" 1608 "from falling."
"7062" 1608 ""
"7063" 1608 "Fortunately the anteroom was in half darkness, and the change in my"
"7064" 1608 "countenance was less visible. Marguerite entered."
"7065" 1608 ""
"7066" 1608 "She was dressed in black and veiled. I could scarcely recognise her face"
"7067" 1608 "through the veil. She went into the drawing-room and raised her veil."
"7068" 1608 "She was pale as marble."
"7069" 1608 ""
"7070" 1608 "“I am here, Armand,” she said; “you wished to see me and I have come.”"
"7071" 1608 ""
"7072" 1608 "And letting her head fall on her hands, she burst into tears."
"7073" 1608 ""
"7074" 1608 "I went up to her."
"7075" 1608 ""
"7076" 1608 "“What is the matter?” I said to her in a low voice."
"7077" 1608 ""
"7078" 1608 "She pressed my hand without a word, for tears still veiled her voice."
"7079" 1608 "But after a few minutes, recovering herself a little, she said to me:"
"7080" 1608 ""
"7081" 1608 "“You have been very unkind to me, Armand, and I have done nothing to"
"7082" 1608 "you.”"
"7083" 1608 ""
"7084" 1608 "“Nothing?” I answered, with a bitter smile."
"7085" 1608 ""
"7086" 1608 "“Nothing but what circumstances forced me to do.”"
"7087" 1608 ""
"7088" 1608 "I do not know if you have ever in your life experienced, or if you will"
"7089" 1608 "ever experience, what I felt at the sight of Marguerite."
"7090" 1608 ""
"7091" 1608 "The last time she had come to see me she had sat in the same place where"
"7092" 1608 "she was now sitting; only, since then, she had been the mistress of"
"7093" 1608 "another man, other kisses than mine had touched her lips, toward which,"
"7094" 1608 "in spite of myself, my own reached out, and yet I felt that I loved this"
"7095" 1608 "woman as much, more perhaps, than I had ever loved her."
"7096" 1608 ""
"7097" 1608 "It was difficult for me to begin the conversation on the subject which"
"7098" 1608 "brought her. Marguerite no doubt realized it, for she went on:"
"7099" 1608 ""
"7100" 1608 "“I have come to trouble you, Armand, for I have two things to ask:"
"7101" 1608 "pardon for what I said yesterday to Mlle. Olympe, and pity for what you"
"7102" 1608 "are perhaps still ready to do to me. Intentionally or not, since your"
"7103" 1608 "return you have given me so much pain that I should be incapable now of"
"7104" 1608 "enduring a fourth part of what I have endured till now. You will have"
"7105" 1608 "pity on me, won’t you? And you will understand that a man who is not"
"7106" 1608 "heartless has other nobler things to do than to take his revenge upon a"
"7107" 1608 "sick and sad woman like me. See, take my hand. I am in a fever. I left"
"7108" 1608 "my bed to come to you, and ask, not for your friendship, but for your"
"7109" 1608 "indifference.”"
"7110" 1608 ""
"7111" 1608 "I took Marguerite’s hand. It was burning, and the poor woman shivered"
"7112" 1608 "under her fur cloak."
"7113" 1608 ""
"7114" 1608 "I rolled the arm-chair in which she was sitting up to the fire."
"7115" 1608 ""
"7116" 1608 "“Do you think, then, that I did not suffer,” said I, “on that night"
"7117" 1608 "when, after waiting for you in the country, I came to look for you in"
"7118" 1608 "Paris, and found nothing but the letter which nearly drove me mad? How"
"7119" 1608 "could you have deceived me, Marguerite, when I loved you so much?"
"7120" 1608 ""
"7121" 1608 "“Do not speak of that, Armand; I did not come to speak of that. I wanted"
"7122" 1608 "to see you only not an enemy, and I wanted to take your hand once more."
"7123" 1608 "You have a mistress; she is young, pretty, you love her they say. Be"
"7124" 1608 "happy with her and forget me.”"
"7125" 1608 ""
"7126" 1608 "“And you. You are happy, no doubt?”"
"7127" 1608 ""
"7128" 1608 "“Have I the face of a happy woman, Armand? Do not mock my sorrow, you,"
"7129" 1608 "who know better than anyone what its cause and its depth are.”"
"7130" 1608 ""
"7131" 1608 "“It only depended on you not to have been unhappy at all, if you are as"
"7132" 1608 "you say.”"
"7133" 1608 ""
"7134" 1608 "“No, my friend; circumstances were stronger than my will. I obeyed,"
"7135" 1608 "not the instincts of a light woman, as you seem to say, but a serious"
"7136" 1608 "necessity, and reasons which you will know one day, and which will make"
"7137" 1608 "you forgive me.”"
"7138" 1608 ""
"7139" 1608 "“Why do you not tell me those reasons to-day?”"
"7140" 1608 ""
"7141" 1608 "“Because they would not bring about an impossible reunion between us,"
"7142" 1608 "and they would separate you perhaps from those from whom you must not be"
"7143" 1608 "separated.”"
"7144" 1608 ""
"7145" 1608 "“Who do you mean?”"
"7146" 1608 ""
"7147" 1608 "“I can not tell you.”"
"7148" 1608 ""
"7149" 1608 "“Then you are lying to me.”"
"7150" 1608 ""
"7151" 1608 "Marguerite rose and went toward the door. I could not behold this silent"
"7152" 1608 "and expressive sorrow without being touched, when I compared in my mind"
"7153" 1608 "this pale and weeping woman with the madcap who had made fun of me at"
"7154" 1608 "the Opera Comique."
"7155" 1608 ""
"7156" 1608 "“You shall not go,” I said, putting myself in front of the door."
"7157" 1608 ""
"7158" 1608 "“Why?”"
"7159" 1608 ""
"7160" 1608 "“Because, in spite of what you have done to me, I love you always, and I"
"7161" 1608 "want you to stay here.”"
"7162" 1608 ""
"7163" 1608 "“To turn me out to-morrow? No; it is impossible. Our destinies are"
"7164" 1608 "separate; do not try to reunite them. You will despise me perhaps, while"
"7165" 1608 "now you can only hate me.”"
"7166" 1608 ""
"7167" 1608 "“No, Marguerite,” I cried, feeling all my love and all my desire"
"7168" 1608 "reawaken at the contact of this woman. “No, I will forget everything,"
"7169" 1608 "and we will be happy as we promised one another that we would be.”"
"7170" 1608 ""
"7171" 1608 "Marguerite shook her head doubtfully, and said:"
"7172" 1608 ""
"7173" 1608 "“Am I not your slave, your dog? Do with me what you will. Take me; I am"
"7174" 1608 "yours.”"
"7175" 1608 ""
"7176" 1608 "And throwing off her cloak and hat, she flung them on the sofa, and"
"7177" 1608 "began hurriedly to undo the front of her dress, for, by one of those"
"7178" 1608 "reactions so frequent in her malady, the blood rushed to her head and"
"7179" 1608 "stifled her. A hard, dry cough followed."
"7180" 1608 ""
"7181" 1608 "“Tell my coachman,” she said, “to go back with the carriage.”"
"7182" 1608 ""
"7183" 1608 "I went down myself and sent him away. When I returned Marguerite was"
"7184" 1608 "lying in front of the fire, and her teeth chattered with the cold."
"7185" 1608 ""
"7186" 1608 "I took her in my arms. I undressed her, without her making a movement,"
"7187" 1608 "and carried her, icy cold, to the bed. Then I sat beside her and tried"
"7188" 1608 "to warm her with my caresses. She did not speak a word, but smiled at"
"7189" 1608 "me."
"7190" 1608 ""
"7191" 1608 "It was a strange night. All Marguerite’s life seemed to have passed into"
"7192" 1608 "the kisses with which she covered me, and I loved her so much that in"
"7193" 1608 "my transports of feverish love I asked myself whether I should not kill"
"7194" 1608 "her, so that she might never belong to another."
"7195" 1608 ""
"7196" 1608 "A month of love like that, and there would have remained only the corpse"
"7197" 1608 "of heart or body."
"7198" 1608 ""
"7199" 1608 "The dawn found us both awake. Marguerite was livid white. She did not"
"7200" 1608 "speak a word. From time to time, big tears rolled from her eyes, and"
"7201" 1608 "stayed upon her cheeks, shining like diamonds. Her thin arms opened,"
"7202" 1608 "from time to time, to hold me fast, and fell back helplessly upon the"
"7203" 1608 "bed."
"7204" 1608 ""
"7205" 1608 "For a moment it seemed to me as if I could forget all that had passed"
"7206" 1608 "since I had left Bougival, and I said to Marguerite:"
"7207" 1608 ""
"7208" 1608 "“Shall we go away and leave Paris?”"
"7209" 1608 ""
"7210" 1608 "“No, no!” she said, almost with affright; “we should be too unhappy. I"
"7211" 1608 "can do no more to make you happy, but while there is a breath of life in"
"7212" 1608 "me, I will be the slave of your fancies. At whatever hour of the day or"
"7213" 1608 "night you will, come, and I will be yours; but do not link your future"
"7214" 1608 "any more with mine, you would be too unhappy and you would make me too"
"7215" 1608 "unhappy. I shall still be pretty for a while; make the most of it, but"
"7216" 1608 "ask nothing more.”"
"7217" 1608 ""
"7218" 1608 "When she had gone, I was frightened at the solitude in which she left"
"7219" 1608 "me. Two hours afterward I was still sitting on the side of the bed,"
"7220" 1608 "looking at the pillow which kept the imprint of her form, and asking"
"7221" 1608 "myself what was to become of me, between my love and my jealousy."
"7222" 1608 ""
"7223" 1608 "At five o’clock, without knowing what I was going to do, I went to the"
"7224" 1608 "Rue d’Antin."
"7225" 1608 ""
"7226" 1608 "Nanine opened to me."
"7227" 1608 ""
"7228" 1608 "“Madame can not receive you,” she said in an embarrassed way."
"7229" 1608 ""
"7230" 1608 "“Why?”"
"7231" 1608 ""
"7232" 1608 "“Because M. le Comte de N. is there, and he has given orders to let no"
"7233" 1608 "one in.”"
"7234" 1608 ""
"7235" 1608 "“Quite so,” I stammered; “I forgot.”"
"7236" 1608 ""
"7237" 1608 "I went home like a drunken man, and do you know what I did during the"
"7238" 1608 "moment of jealous delirium which was long enough for the shameful thing"
"7239" 1608 "I was going to do? I said to myself that the woman was laughing at me; I"
"7240" 1608 "saw her alone with the count, saying over to him the same words that she"
"7241" 1608 "had said to me in the night, and taking a five-hundred-franc note I sent"
"7242" 1608 "it to her with these words:"
"7243" 1608 ""
"7244" 1608 "“You went away so suddenly that I forgot to pay you. Here is the price"
"7245" 1608 "of your night.”"
"7246" 1608 ""
"7247" 1608 "Then when the letter was sent I went out as if to free myself from the"
"7248" 1608 "instantaneous remorse of this infamous action."
"7249" 1608 ""
"7250" 1608 "I went to see Olympe, whom I found trying on dresses, and when we were"
"7251" 1608 "alone she sang obscene songs to amuse me. She was the very type of the"
"7252" 1608 "shameless, heartless, senseless courtesan, for me at least, for perhaps"
"7253" 1608 "some men might have dreamed of her as I dreamed of Marguerite. She asked"
"7254" 1608 "me for money. I gave it to her, and, free then to go, I returned home."
"7255" 1608 ""
"7256" 1608 "Marguerite had not answered."
"7257" 1608 ""
"7258" 1608 "I need not tell you in what state of agitation I spent the next day. At"
"7259" 1608 "half past nine a messenger brought me an envelope containing my letter"
"7260" 1608 "and the five-hundred-franc note, not a word more."
"7261" 1608 ""
"7262" 1608 "“Who gave you this?” I asked the man."
"7263" 1608 ""
"7264" 1608 "“A lady who was starting with her maid in the next mail for Boulogne,"
"7265" 1608 "and who told me not to take it until the coach was out of the"
"7266" 1608 "courtyard.”"
"7267" 1608 ""
"7268" 1608 "I rushed to the Rue d’Antin."
"7269" 1608 ""
"7270" 1608 "“Madame left for England at six o’clock,” said the porter."
"7271" 1608 ""
"7272" 1608 "There was nothing to hold me in Paris any longer, neither hate nor love."
"7273" 1608 "I was exhausted by this series of shocks. One of my friends was setting"
"7274" 1608 "out on a tour in the East. I told my father I should like to accompany"
"7275" 1608 "him; my father gave me drafts and letters of introduction, and eight or"
"7276" 1608 "ten days afterward I embarked at Marseilles."
"7277" 1608 ""
"7278" 1608 "It was at Alexandria that I learned from an attache at the embassy, whom"
"7279" 1608 "I had sometimes seen at Marguerite’s, that the poor girl was seriously"
"7280" 1608 "ill."
"7281" 1608 ""
"7282" 1608 "I then wrote her the letter which she answered in the way you know; I"
"7283" 1608 "received it at Toulon."
"7284" 1608 ""
"7285" 1608 "I started at once, and you know the rest."
"7286" 1608 ""
"7287" 1608 "Now you have only to read a few sheets which Julie Duprat gave me; they"
"7288" 1608 "are the best commentary on what I have just told you."
"7289" 1608 ""
"7290" 1608 ""
"7291" 1608 ""
"7292" 1608 "<Chapter 25>"
"7293" 1608 ""
"7294" 1608 "Armand, tired by this long narrative, often interrupted by his tears,"
"7295" 1608 "put his two hands over his forehead and closed his eyes to think, or"
"7296" 1608 "to try to sleep, after giving me the pages written by the hand of"
"7297" 1608 "Marguerite. A few minutes after, a more rapid breathing told me that"
"7298" 1608 "Armand slept, but that light sleep which the least sound banishes."
"7299" 1608 ""
"7300" 1608 "This is what I read; I copy it without adding or omitting a syllable:"
"7301" 1608 ""
"7302" 1608 "To-day is the 15th December. I have been ill three or four days. This"
"7303" 1608 "morning I stayed in bed. The weather is dark, I am sad; there is no one"
"7304" 1608 "by me. I think of you, Armand. And you, where are you, while I write"
"7305" 1608 "these lines? Far from Paris, far, far, they tell me, and perhaps you"
"7306" 1608 "have already forgotten Marguerite. Well, be happy; I owe you the only"
"7307" 1608 "happy moments in my life."
"7308" 1608 ""
"7309" 1608 "I can not help wanting to explain all my conduct to you, and I have"
"7310" 1608 "written you a letter; but, written by a girl like me, such a letter"
"7311" 1608 "might seem to be a lie, unless death had sanctified it by its authority,"
"7312" 1608 "and, instead of a letter, it were a confession."
"7313" 1608 ""
"7314" 1608 "To-day I am ill; I may die of this illness, for I have always had the"
"7315" 1608 "presentiment that I shall die young. My mother died of consumption, and"
"7316" 1608 "the way I have always lived could but increase the only heritage she"
"7317" 1608 "ever left me. But I do not want to die without clearing up for you"
"7318" 1608 "everything about me; that is, if, when you come back, you will still"
"7319" 1608 "trouble yourself about the poor girl whom you loved before you went"
"7320" 1608 "away."
"7321" 1608 ""
"7322" 1608 "This is what the letter contained; I shall like writing it over again,"
"7323" 1608 "so as to give myself another proof of my own justification."
"7324" 1608 ""
"7325" 1608 "You remember, Armand, how the arrival of your father surprised us at"
"7326" 1608 "Bougival; you remember the involuntary fright that his arrival caused"
"7327" 1608 "me, and the scene which took place between you and him, which you told"
"7328" 1608 "me of in the evening."
"7329" 1608 ""
"7330" 1608 "Next day, when you were at Paris, waiting for your father, and he did"
"7331" 1608 "not return, a man came to the door and handed in a letter from M. Duval."
"7332" 1608 ""
"7333" 1608 "His letter, which I inclose with this, begged me, in the most serious"
"7334" 1608 "terms, to keep you away on the following day, on some excuse or"
"7335" 1608 "other, and to see your father, who wished to speak to me, and asked me"
"7336" 1608 "particularly not to say anything to you about it."
"7337" 1608 ""
"7338" 1608 "You know how I insisted on your returning to Paris next day."
"7339" 1608 ""
"7340" 1608 "You had only been gone an hour when your father presented himself. I"
"7341" 1608 "won’t say what impression his severe face made upon me. Your father had"
"7342" 1608 "the old theory that a courtesan is a being without heart or reason, a"
"7343" 1608 "sort of machine for coining gold, always ready, like the machine,"
"7344" 1608 "to bruise the hand that gives her everything, and to tear in pieces,"
"7345" 1608 "without pity or discernment, those who set her in motion."
"7346" 1608 ""
"7347" 1608 "Your father had written me a very polite letter, in order that I might"
"7348" 1608 "consent to see him; he did not present himself quite as he had written."
"7349" 1608 "His manner at first was so stiff, insolent, and even threatening, that I"
"7350" 1608 "had to make him understand that I was in my own house, and that I had no"
"7351" 1608 "need to render him an account of my life, except because of the sincere"
"7352" 1608 "affection which I had for his son."
"7353" 1608 ""
"7354" 1608 "M. Duval calmed down a little, but still went on to say that he could"
"7355" 1608 "not any longer allow his son to ruin himself over me; that I was"
"7356" 1608 "beautiful, it was true, but, however beautiful I might be, I ought not"
"7357" 1608 "to make use of my beauty to spoil the future of a young man by such"
"7358" 1608 "expenditure as I was causing."
"7359" 1608 ""
"7360" 1608 "At that there was only one thing to do, to show him the proof that since"
"7361" 1608 "I was your mistress I had spared no sacrifice to be faithful to you"
"7362" 1608 "without asking for more money than you had to give me. I showed him the"
"7363" 1608 "pawn tickets, the receipts of the people to whom I had sold what I could"
"7364" 1608 "not pawn; I told him of my resolve to part with my furniture in order"
"7365" 1608 "to pay my debts, and live with you without being a too heavy expense. I"
"7366" 1608 "told him of our happiness, of how you had shown me the possibility of"
"7367" 1608 "a quieter and happier life, and he ended by giving in to the evidence,"
"7368" 1608 "offering me his hand, and asking pardon for the way in which he had at"
"7369" 1608 "first approached me."
"7370" 1608 ""
"7371" 1608 "Then he said to me:"
"7372" 1608 ""
"7373" 1608 "“So, madame, it is not by remonstrances or by threats, but by"
"7374" 1608 "entreaties, that I must endeavour to obtain from you a greater sacrifice"
"7375" 1608 "than you have yet made for my son.”"
"7376" 1608 ""
"7377" 1608 "I trembled at this beginning."
"7378" 1608 ""
"7379" 1608 "Your father came over to me, took both my hands, and continued in an"
"7380" 1608 "affectionate voice:"
"7381" 1608 ""
"7382" 1608 "“My child, do not take what I have to say to you amiss; only remember"
"7383" 1608 "that there are sometimes in life cruel necessities for the heart, but"
"7384" 1608 "that they must be submitted to. You are good, your soul has generosity"
"7385" 1608 "unknown to many women who perhaps despise you, and are less worthy than"
"7386" 1608 "you. But remember that there is not only the mistress, but the family;"
"7387" 1608 "that besides love there are duties; that to the age of passion succeeds"
"7388" 1608 "the age when man, if he is to be respected, must plant himself solidly"
"7389" 1608 "in a serious position. My son has no fortune, and yet he is ready to"
"7390" 1608 "abandon to you the legacy of his mother. If he accepted from you the"
"7391" 1608 "sacrifice which you are on the point of making, his honour and dignity"
"7392" 1608 "would require him to give you, in exchange for it, this income, which"
"7393" 1608 "would always put you out of danger of adversity. But he can not accept"
"7394" 1608 "this sacrifice, because the world, which does not know you, would give a"
"7395" 1608 "wrong interpretation to this acceptance, and such an interpretation must"
"7396" 1608 "not tarnish the name which we bear. No one would consider whether"
"7397" 1608 "Armand loves you, whether you love him, whether this mutual love means"
"7398" 1608 "happiness to him and redemption to you; they would see only one thing,"
"7399" 1608 "that Armand Duval allowed a kept woman (forgive me, my child, for what"
"7400" 1608 "I am forced to say to you) to sell all she had for him. Then the day of"
"7401" 1608 "reproaches and regrets would arrive, be sure, for you or for others, and"
"7402" 1608 "you would both bear a chain that you could not sever. What would you do"
"7403" 1608 "then? Your youth would be lost, my son’s future destroyed; and I, his"
"7404" 1608 "father, should receive from only one of my children the recompense that"
"7405" 1608 "I look for from both."
"7406" 1608 ""
"7407" 1608 "“You are young, beautiful, life will console you; you are noble, and the"
"7408" 1608 "memory of a good deed will redeem you from many past deeds. During the"
"7409" 1608 "six months that he has known you Armand has forgotten me. I wrote to him"
"7410" 1608 "four times, and he has never once replied. I might have died and he not"
"7411" 1608 "known it!"
"7412" 1608 ""
"7413" 1608 "“Whatever may be your resolution of living otherwise than as you have"
"7414" 1608 "lived, Armand, who loves you, will never consent to the seclusion to"
"7415" 1608 "which his modest fortune would condemn you, and to which your beauty"
"7416" 1608 "does not entitle you. Who knows what he would do then! He has gambled,"
"7417" 1608 "I know; without telling you of it, I know also, but, in a moment of"
"7418" 1608 "madness, he might have lost part of what I have saved, during many"
"7419" 1608 "years, for my daughter’s portion, for him, and for the repose of my old"
"7420" 1608 "age. What might have happened may yet happen."
"7421" 1608 ""
"7422" 1608 "“Are you sure, besides, that the life which you are giving up for him"
"7423" 1608 "will never again come to attract you? Are you sure, you who have loved"
"7424" 1608 "him, that you will never love another? Would you not-suffer on seeing"
"7425" 1608 "the hindrances set by your love to your lover’s life, hindrances for"
"7426" 1608 "which you would be powerless to console him, if, with age, thoughts of"
"7427" 1608 "ambition should succeed to dreams of love? Think over all that, madame."
"7428" 1608 "You love Armand; prove it to him by the sole means which remains to you"
"7429" 1608 "of yet proving it to him, by sacrificing your love to his future. No"
"7430" 1608 "misfortune has yet arrived, but one will arrive, and perhaps a greater"
"7431" 1608 "one than those which I foresee. Armand might become jealous of a man who"
"7432" 1608 "has loved you; he might provoke him, fight, be killed. Think, then, what"
"7433" 1608 "you would suffer in the presence of a father who should call on you to"
"7434" 1608 "render an account for the life of his son!"
"7435" 1608 ""
"7436" 1608 "“Finally, my dear child, let me tell you all, for I have not yet"
"7437" 1608 "told you all, let me tell you what has brought me to Paris. I have a"
"7438" 1608 "daughter, as I have told you, young, beautiful, pure as an angel. She"
"7439" 1608 "loves, and she, too, has made this love the dream of her life. I wrote"
"7440" 1608 "all that to Armand, but, absorbed in you, he made no reply. Well, my"
"7441" 1608 "daughter is about to marry. She is to marry the man whom she loves; she"
"7442" 1608 "enters an honourable family, which requires that mine has to be no less"
"7443" 1608 "honourable. The family of the man who is to become my son-in-law has"
"7444" 1608 "learned what manner of life Armand is leading in Paris, and has declared"
"7445" 1608 "to me that the marriage must be broken off if Armand continues this"
"7446" 1608 "life. The future of a child who has done nothing against you, and who"
"7447" 1608 "has the right of looking forward to a happy future, is in your hands."
"7448" 1608 "Have you the right, have you the strength, to shatter it? In the name of"
"7449" 1608 "your love and of your repentance, Marguerite, grant me the happiness of"
"7450" 1608 "my child.”"
"7451" 1608 ""
"7452" 1608 "I wept silently, my friend, at all these reflections which I had so"
"7453" 1608 "often made, and which, in the mouth of your father, took a yet more"
"7454" 1608 "serious reality. I said to myself all that your father dared not say to"
"7455" 1608 "me, though it had come to his lips twenty times: that I was, after all,"
"7456" 1608 "only a kept woman, and that whatever excuse I gave for our liaison, it"
"7457" 1608 "would always look like calculation on my part; that my past life left"
"7458" 1608 "me no right to dream of such a future, and that I was accepting"
"7459" 1608 "responsibilities for which my habits and reputation were far from giving"
"7460" 1608 "any guarantee. In short, I loved you, Armand."
"7461" 1608 ""
"7462" 1608 "The paternal way in which M. Duval had spoken to me; the pure memories"
"7463" 1608 "that he awakened in me; the respect of this old man, which I would gain;"
"7464" 1608 "yours, which I was sure of gaining later on: all that called up in my"
"7465" 1608 "heart thoughts which raised me in my own eyes with a sort of holy pride,"
"7466" 1608 "unknown till then. When I thought that one day this old man, who was now"
"7467" 1608 "imploring me for the future of his son, would bid his daughter mingle my"
"7468" 1608 "name with her prayers, as the name of a mysterious friend, I seemed to"
"7469" 1608 "become transformed, and I felt a pride in myself."
"7470" 1608 ""
"7471" 1608 "The exaltation of the moment perhaps exaggerated the truth of these"
"7472" 1608 "impressions, but that was what I felt, friend, and these new feelings"
"7473" 1608 "silenced the memory of the happy days I had spent with you."
"7474" 1608 ""
"7475" 1608 "“Tell me, sir,” I said to your father, wiping away my tears, “do you"
"7476" 1608 "believe that I love your son?”"
"7477" 1608 ""
"7478" 1608 "“Yes,” said M. Duval."
"7479" 1608 ""
"7480" 1608 "“With a disinterested love?”"
"7481" 1608 ""
"7482" 1608 "“Yes."
"7483" 1608 ""
"7484" 1608 "“Do you believe that I had made this love the hope, the dream, the"
"7485" 1608 "forgiveness--of my life?”"
"7486" 1608 ""
"7487" 1608 "“Implicitly.”"
"7488" 1608 ""
"7489" 1608 "“Well, sir, embrace me once, as you would embrace your daughter, and I"
"7490" 1608 "swear to you that that kiss, the only chaste kiss I have ever had, will"
"7491" 1608 "make me strong against my love, and that within a week your son will be"
"7492" 1608 "once more at your side, perhaps unhappy for a time, but cured forever.”"
"7493" 1608 ""
"7494" 1608 "“You are a noble child,” replied your father, kissing me on the"
"7495" 1608 "forehead, “and you are making an attempt for which God will reward you;"
"7496" 1608 "but I greatly fear that you will have no influence upon my son.”"
"7497" 1608 ""
"7498" 1608 "“Oh, be at rest, sir; he will hate me.”"
"7499" 1608 ""
"7500" 1608 "I had to set up between us, as much for me as for you, an insurmountable"
"7501" 1608 "barrier."
"7502" 1608 ""
"7503" 1608 "I wrote to Prudence to say that I accepted the proposition of the Comte"
"7504" 1608 "de N., and that she was to tell him that I would sup with her and him."
"7505" 1608 "I sealed the letter, and, without telling him what it contained, asked"
"7506" 1608 "your father to have it forwarded to its address on reaching Paris."
"7507" 1608 ""
"7508" 1608 "He inquired of me what it contained."
"7509" 1608 ""
"7510" 1608 "“Your son’s welfare,” I answered."
"7511" 1608 ""
"7512" 1608 "Your father embraced me once more. I felt two grateful tears on my"
"7513" 1608 "forehead, like the baptism of my past faults, and at the moment when I"
"7514" 1608 "consented to give myself up to another man I glowed with pride at the"
"7515" 1608 "thought of what I was redeeming by this new fault."
"7516" 1608 ""
"7517" 1608 "It was quite natural, Armand. You told me that your father was the most"
"7518" 1608 "honest man in the world."
"7519" 1608 ""
"7520" 1608 "M. Duval returned to his carriage, and set out for Paris."
"7521" 1608 ""
"7522" 1608 "I was only a woman, and when I saw you again I could not help weeping,"
"7523" 1608 "but I did not give way."
"7524" 1608 ""
"7525" 1608 "Did I do right? That is what I ask myself to-day, as I lie ill in my"
"7526" 1608 "bed, that I shall never leave, perhaps, until I am dead."
"7527" 1608 ""
"7528" 1608 "You are witness of what I felt as the hour of our separation approached;"
"7529" 1608 "your father was no longer there to support me, and there was a moment"
"7530" 1608 "when I was on the point of confessing everything to you, so terrified"
"7531" 1608 "was I at the idea that you were going to hate and despise me."
"7532" 1608 ""
"7533" 1608 "One thing which you will not believe, perhaps, Armand, is that I prayed"
